epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,56.4817,1.17976,1.13093,1.07857,0.98461,1,0.995,0.73151,1.0829,0.72644,1.06143,0.00136994,0.00136994,0.00136994
56,57.3667,1.09244,1.01537,0.99102,0.98461,1,0.995,0.73151,1.0829,0.72644,1.06143,0.00136444,0.00136444,0.00136444
57,58.2884,1.04276,0.99259,1.14908,0.97893,1,0.995,0.71396,0.98629,0.65173,0.98594,0.00135894,0.00135894,0.00135894
58,59.3032,1.11747,0.73833,1.19703,0.97893,1,0.995,0.71396,0.98629,0.65173,0.98594,0.00135344,0.00135344,0.00135344
59,60.2189,1.10688,0.87151,1.02514,0.97893,1,0.995,0.71396,0.98629,0.65173,0.98594,0.00134794,0.00134794,0.00134794
60,61.1248,1.11376,0.78831,1.15692,0.97893,1,0.995,0.71396,0.98629,0.65173,0.98594,0.00134244,0.00134244,0.00134244
61,62.0076,1.1018,0.81085,1.11944,0.97893,1,0.995,0.71396,0.98629,0.65173,0.98594,0.00133693,0.00133693,0.00133693
62,62.9207,1.20548,1.26082,1.1532,0.97129,1,0.995,0.796,0.94626,0.78411,0.90129,0.00133143,0.00133143,0.00133143
63,63.8248,1.13818,0.8047,1.13133,0.97129,1,0.995,0.796,0.94626,0.78411,0.90129,0.00132593,0.00132593,0.00132593
64,64.742,1.02381,0.87874,1.099,0.97129,1,0.995,0.796,0.94626,0.78411,0.90129,0.00132043,0.00132043,0.00132043
65,65.6635,1.2091,0.8116,1.15154,0.97129,1,0.995,0.796,0.94626,0.78411,0.90129,0.00131493,0.00131493,0.00131493
66,66.6198,1.1306,0.87919,1.13639,0.9818,1,0.995,0.74111,1.04723,0.68322,0.95397,0.00130943,0.00130943,0.00130943
67,67.522,0.99609,0.76445,1.01755,0.9818,1,0.995,0.74111,1.04723,0.68322,0.95397,0.00130393,0.00130393,0.00130393
68,68.4237,1.13756,0.71289,0.95652,0.9818,1,0.995,0.74111,1.04723,0.68322,0.95397,0.00129843,0.00129843,0.00129843
69,69.3023,1.02164,0.8913,1.09398,0.9818,1,0.995,0.74111,1.04723,0.68322,0.95397,0.00129293,0.00129293,0.00129293
70,70.1977,1.0221,0.70203,1.11463,0.9818,1,0.995,0.74111,1.04723,0.68322,0.95397,0.00128742,0.00128742,0.00128742
71,71.1288,1.14875,0.76029,1.0956,0.97254,1,0.995,0.71352,1.10187,0.75562,1.05092,0.00128192,0.00128192,0.00128192
72,72.0233,1.09045,0.69978,1.11877,0.97254,1,0.995,0.71352,1.10187,0.75562,1.05092,0.00127642,0.00127642,0.00127642
73,72.9486,1.06763,0.73952,1.16068,0.97254,1,0.995,0.71352,1.10187,0.75562,1.05092,0.00127092,0.00127092,0.00127092
74,73.8559,1.10938,0.68418,1.07187,0.97254,1,0.995,0.71352,1.10187,0.75562,1.05092,0.00126542,0.00126542,0.00126542
75,74.8498,0.94933,0.70471,1.1319,0.98473,1,0.995,0.78058,1.00884,0.61379,0.99304,0.00125992,0.00125992,0.00125992
76,75.9478,1.0199,0.89681,1.01992,0.98473,1,0.995,0.78058,1.00884,0.61379,0.99304,0.00125442,0.00125442,0.00125442
77,76.8394,0.90663,0.80695,1.04537,0.98473,1,0.995,0.78058,1.00884,0.61379,0.99304,0.00124892,0.00124892,0.00124892
78,77.7794,0.97079,0.76302,1.03347,0.98473,1,0.995,0.78058,1.00884,0.61379,0.99304,0.00124342,0.00124342,0.00124342
79,78.7244,1.07153,0.75611,0.94618,0.98473,1,0.995,0.78058,1.00884,0.61379,0.99304,0.00123791,0.00123791,0.00123791
80,79.6707,1.07169,0.79403,0.96116,0.98438,1,0.995,0.81313,0.96897,0.54561,0.96082,0.00123241,0.00123241,0.00123241
81,80.6019,0.95701,0.68057,1.10884,0.98438,1,0.995,0.81313,0.96897,0.54561,0.96082,0.00122691,0.00122691,0.00122691
82,81.4862,0.9306,0.60589,0.93139,0.98438,1,0.995,0.81313,0.96897,0.54561,0.96082,0.00122141,0.00122141,0.00122141
83,82.3808,0.87979,0.63997,0.96537,0.98438,1,0.995,0.81313,0.96897,0.54561,0.96082,0.00121591,0.00121591,0.00121591
84,83.2928,0.98437,0.6974,0.9934,0.98315,1,0.995,0.75901,0.90645,0.66796,0.95918,0.00121041,0.00121041,0.00121041
85,84.2149,0.97667,0.73538,0.98684,0.98315,1,0.995,0.75901,0.90645,0.66796,0.95918,0.00120491,0.00120491,0.00120491
86,85.1117,0.90568,0.65578,1.12728,0.98315,1,0.995,0.75901,0.90645,0.66796,0.95918,0.00119941,0.00119941,0.00119941
87,86.0518,1.05238,0.74935,1.03577,0.98315,1,0.995,0.75901,0.90645,0.66796,0.95918,0.00119391,0.00119391,0.00119391
88,86.9658,1.01687,0.67034,1.09062,0.98315,1,0.995,0.75901,0.90645,0.66796,0.95918,0.0011884,0.0011884,0.0011884
89,87.8882,0.94581,0.61798,0.96451,0.98481,1,0.995,0.79792,0.90943,0.61558,0.96483,0.0011829,0.0011829,0.0011829
90,88.8172,0.91032,0.69749,1.0692,0.98481,1,0.995,0.79792,0.90943,0.61558,0.96483,0.0011774,0.0011774,0.0011774
91,89.7487,1.10915,0.7018,1.06232,0.98481,1,0.995,0.79792,0.90943,0.61558,0.96483,0.0011719,0.0011719,0.0011719
92,90.6669,0.9847,0.69139,1.04895,0.98481,1,0.995,0.79792,0.90943,0.61558,0.96483,0.0011664,0.0011664,0.0011664
93,91.7066,1.12423,0.74354,1.01481,0.98515,1,0.995,0.78073,1.00939,0.51347,0.93235,0.0011609,0.0011609,0.0011609
94,92.6243,0.9466,0.74619,0.97583,0.98515,1,0.995,0.78073,1.00939,0.51347,0.93235,0.0011554,0.0011554,0.0011554
95,93.52,0.99262,0.67087,1.00063,0.98515,1,0.995,0.78073,1.00939,0.51347,0.93235,0.0011499,0.0011499,0.0011499
96,94.3849,1.02707,0.58221,0.94607,0.98515,1,0.995,0.78073,1.00939,0.51347,0.93235,0.0011444,0.0011444,0.0011444
97,95.2844,1.07985,0.60573,0.99572,0.98515,1,0.995,0.78073,1.00939,0.51347,0.93235,0.00113889,0.00113889,0.00113889
98,96.2056,0.99199,0.69045,1.02838,0.98501,1,0.995,0.83238,0.91046,0.55667,0.9435,0.00113339,0.00113339,0.00113339
99,97.1185,1.02882,0.68517,1.00979,0.98501,1,0.995,0.83238,0.91046,0.55667,0.9435,0.00112789,0.00112789,0.00112789
100,98.0314,0.96769,0.59734,0.999,0.98501,1,0.995,0.83238,0.91046,0.55667,0.9435,0.00112239,0.00112239,0.00112239
101,98.9286,0.97716,0.66624,0.96586,0.98501,1,0.995,0.83238,0.91046,0.55667,0.9435,0.00111689,0.00111689,0.00111689
1,6.1906,1.08643,1.02047,1.09246,0.98905,1,0.995,0.83579,0.85118,0.52894,1.06766,1.667e-05,1.667e-05,1.667e-05
2,7.67968,1.18181,1.14551,1.07561,0.98904,1,0.995,0.84773,0.85339,0.53073,1.06836,4.9845e-05,4.9845e-05,4.9845e-05
3,8.85281,1.2687,1.19593,1.27494,0.98912,1,0.995,0.83481,0.8494,0.51842,1.07416,8.27999e-05,8.27999e-05,8.27999e-05
4,9.93107,1.18679,0.93567,1.11155,0.98901,1,0.995,0.83481,0.84784,0.51543,1.07603,0.000115535,0.000115535,0.000115535
5,11.0411,1.2042,1.31782,1.03463,0.98569,1,0.995,0.69233,1.1226,0.69123,1.09487,0.00014805,0.00014805,0.00014805
6,12.2385,1.09162,0.95726,0.9884,0.98437,1,0.995,0.72468,1.1062,0.632,1.0477,0.000180344,0.000180344,0.000180344
7,13.4686,1.18247,1.04525,1.12599,0.97967,1,0.995,0.79065,0.91692,0.61598,0.9556,0.000212419,0.000212419,0.000212419
8,14.6172,1.08498,0.97371,1.11661,0.98062,1,0.995,0.79672,0.9136,0.61391,0.95108,0.000244274,0.000244274,0.000244274
9,15.6546,1.02034,1.00916,1.00102,0.98629,1,0.995,0.79228,0.71703,0.55754,0.93016,0.000275909,0.000275909,0.000275909
10,16.8518,1.05607,0.90788,1.1128,0.98586,1,0.995,0.67771,0.77535,0.52953,0.99329,0.000307323,0.000307323,0.000307323
11,18.0421,1.12995,0.96417,1.04423,0.98384,1,0.995,0.66829,0.8382,0.59832,1.04057,0.000338518,0.000338518,0.000338518
12,19.12,1.20745,1.03205,1.13978,0.98384,1,0.995,0.66829,0.8382,0.59832,1.04057,0.000369492,0.000369492,0.000369492
13,20.5203,1.1678,0.9037,1.12058,0.98467,1,0.995,0.67863,0.74809,0.61508,1.00182,0.000400247,0.000400247,0.000400247
14,21.7928,0.96581,0.91979,0.96197,0.98318,1,0.995,0.83401,0.73043,0.64586,0.96241,0.000430781,0.000430781,0.000430781
15,22.9829,1.1564,0.9958,1.11007,0.98318,1,0.995,0.83401,0.73043,0.64586,0.96241,0.000461096,0.000461096,0.000461096
16,24.2848,1.19867,0.93195,1.10959,0.98445,1,0.995,0.7218,0.87915,0.70099,1.01214,0.00049119,0.00049119,0.00049119
17,25.4718,1.17115,0.90247,1.07895,0.98445,1,0.995,0.7218,0.87915,0.70099,1.01214,0.000521064,0.000521064,0.000521064
18,26.8403,0.9985,0.79984,0.99593,0.98699,1,0.995,0.7966,0.88329,0.56677,0.96542,0.000550718,0.000550718,0.000550718
19,27.9114,1.15977,0.87454,0.97059,0.98699,1,0.995,0.7966,0.88329,0.56677,0.96542,0.000580153,0.000580153,0.000580153
20,29.3558,1.27674,0.81367,1.02728,0.98732,1,0.995,0.72167,0.92543,0.69606,1.03387,0.000609367,0.000609367,0.000609367
21,30.6383,1.1055,0.82681,1.1887,0.98732,1,0.995,0.72167,0.92543,0.69606,1.03387,0.000638361,0.000638361,0.000638361
22,31.6908,1.21563,0.79673,0.97689,0.97831,1,0.995,0.77767,0.92215,0.76626,0.96131,0.000667135,0.000667135,0.000667135
23,32.751,1.12798,1.16505,1.11892,0.97831,1,0.995,0.77767,0.92215,0.76626,0.96131,0.000695689,0.000695689,0.000695689
24,33.9622,1.29668,1.17449,1.11357,0.98727,1,0.995,0.80529,0.90611,0.52844,0.88544,0.000724023,0.000724023,0.000724023
25,35.3547,1.33822,1.11391,1.05847,0.98727,1,0.995,0.80529,0.90611,0.52844,0.88544,0.000752137,0.000752137,0.000752137
26,36.476,1.15557,1.05173,1.14129,0.98727,1,0.995,0.80529,0.90611,0.52844,0.88544,0.000780031,0.000780031,0.000780031
27,37.882,1.17666,0.88642,1.1415,1,1,0.995,0.8335,0.90531,0.5207,0.90229,0.000807705,0.000807705,0.000807705
28,39.4526,1.27695,0.83384,1.07783,1,1,0.995,0.8335,0.90531,0.5207,0.90229,0.000835159,0.000835159,0.000835159
29,40.8745,1.25235,0.74641,1.09998,1,1,0.995,0.8335,0.90531,0.5207,0.90229,0.000862392,0.000862392,0.000862392
30,42.255,1.14867,0.84371,1.03301,0.98795,1,0.995,0.83537,0.86321,0.57687,0.93743,0.000889406,0.000889406,0.000889406
31,43.5221,1.2228,1.0163,1.13409,0.98795,1,0.995,0.83537,0.86321,0.57687,0.93743,0.0009162,0.0009162,0.0009162
32,44.8431,1.05252,0.89061,0.93128,0.98795,1,0.995,0.83537,0.86321,0.57687,0.93743,0.000942774,0.000942774,0.000942774
33,46.1389,1.24872,0.90222,1.17591,0.98776,1,0.995,0.74404,0.93118,0.54083,1.04516,0.000969127,0.000969127,0.000969127
34,47.3362,1.10837,0.92209,1.09135,0.98776,1,0.995,0.74404,0.93118,0.54083,1.04516,0.000995261,0.000995261,0.000995261
35,48.7421,1.10488,0.9357,1.12169,0.98776,1,0.995,0.74404,0.93118,0.54083,1.04516,0.00102117,0.00102117,0.00102117
36,49.8839,0.99405,1.02894,1.00675,0.46059,1,0.995,0.83311,0.94713,4.57138,1.04186,0.00104687,0.00104687,0.00104687
37,50.9898,1.19635,1.10386,1.11613,0.46059,1,0.995,0.83311,0.94713,4.57138,1.04186,0.00107234,0.00107234,0.00107234
38,52.1619,1.45965,1.58465,1.20919,0.46059,1,0.995,0.83311,0.94713,4.57138,1.04186,0.00109759,0.00109759,0.00109759
39,53.5079,1.26021,1.65558,1.39281,0.46059,1,0.995,0.83311,0.94713,4.57138,1.04186,0.00112263,0.00112263,0.00112263
40,54.8471,1.10844,1.24568,1.04028,1,1,0.995,0.812,0.90278,2.15844,1.11505,0.00114744,0.00114744,0.00114744
41,55.9541,1.04839,1.42259,1.06475,1,1,0.995,0.812,0.90278,2.15844,1.11505,0.00117203,0.00117203,0.00117203
42,57.1707,1.27576,1.66582,1.16764,1,1,0.995,0.812,0.90278,2.15844,1.11505,0.00119641,0.00119641,0.00119641
43,58.2874,1.14727,1.49403,1.09027,1,1,0.995,0.812,0.90278,2.15844,1.11505,0.00122056,0.00122056,0.00122056
44,59.4288,1.04032,1.24474,1.12258,0.98239,1,0.995,0.75562,0.91126,0.73538,1.00317,0.00124449,0.00124449,0.00124449
45,60.6716,1.08522,0.80683,1.00736,0.98239,1,0.995,0.75562,0.91126,0.73538,1.00317,0.00126821,0.00126821,0.00126821
46,61.8357,1.14479,1.00677,1.07954,0.98239,1,0.995,0.75562,0.91126,0.73538,1.00317,0.0012917,0.0012917,0.0012917
47,62.9309,1.15611,0.98274,1.0658,0.98239,1,0.995,0.75562,0.91126,0.73538,1.00317,0.00131497,0.00131497,0.00131497
48,64.0229,1.1548,0.90236,1.03476,0.98449,1,0.995,0.70967,0.92208,1.00137,0.98279,0.00133803,0.00133803,0.00133803
49,65.1807,0.8685,1.85916,0.96838,0.98449,1,0.995,0.70967,0.92208,1.00137,0.98279,0.00136086,0.00136086,0.00136086
50,66.5206,0.90826,2.17926,1.07717,0.98449,1,0.995,0.70967,0.92208,1.00137,0.98279,0.00138347,0.00138347,0.00138347
51,67.7189,1.10038,2.32186,1.11305,0.98449,1,0.995,0.70967,0.92208,1.00137,0.98279,0.00139195,0.00139195,0.00139195
52,68.8576,1.07544,2.4725,1.01914,0.98449,1,0.995,0.70967,0.92208,1.00137,0.98279,0.00138644,0.00138644,0.00138644
53,70.0673,1.06591,1.3709,1.22503,0.98768,1,0.995,0.76591,0.99979,0.70753,1.04239,0.00138094,0.00138094,0.00138094
54,71.4045,1.11213,1.2021,1.05038,0.98768,1,0.995,0.76591,0.99979,0.70753,1.04239,0.00137544,0.00137544,0.00137544
55,72.6241,1.17976,1.13093,1.07857,0.98768,1,0.995,0.76591,0.99979,0.70753,1.04239,0.00136994,0.00136994,0.00136994
56,73.9075,1.09244,1.01537,0.99102,0.98768,1,0.995,0.76591,0.99979,0.70753,1.04239,0.00136444,0.00136444,0.00136444
57,75.1152,1.04276,0.99259,1.14908,0.98315,1,0.995,0.72205,0.92236,0.64093,0.9704,0.00135894,0.00135894,0.00135894
58,76.4482,1.11747,0.73833,1.19703,0.98315,1,0.995,0.72205,0.92236,0.64093,0.9704,0.00135344,0.00135344,0.00135344
59,77.555,1.10688,0.87151,1.02514,0.98315,1,0.995,0.72205,0.92236,0.64093,0.9704,0.00134794,0.00134794,0.00134794
60,78.741,1.11376,0.78831,1.15692,0.98315,1,0.995,0.72205,0.92236,0.64093,0.9704,0.00134244,0.00134244,0.00134244
61,79.8567,1.1018,0.81085,1.11944,0.98315,1,0.995,0.72205,0.92236,0.64093,0.9704,0.00133693,0.00133693,0.00133693
62,81.0112,1.20548,1.26082,1.1532,0.97714,1,0.995,0.80254,0.88437,0.78831,0.89238,0.00133143,0.00133143,0.00133143
63,82.1881,1.13818,0.8047,1.13133,0.97714,1,0.995,0.80254,0.88437,0.78831,0.89238,0.00132593,0.00132593,0.00132593
64,83.3461,1.02381,0.87874,1.099,0.97714,1,0.995,0.80254,0.88437,0.78831,0.89238,0.00132043,0.00132043,0.00132043
65,84.562,1.2091,0.8116,1.15154,0.97714,1,0.995,0.80254,0.88437,0.78831,0.89238,0.00131493,0.00131493,0.00131493
66,85.8212,1.1306,0.87919,1.13639,0.98546,1,0.995,0.761,0.9761,0.67381,0.942,0.00130943,0.00130943,0.00130943
67,87.1234,0.99609,0.76445,1.01755,0.98546,1,0.995,0.761,0.9761,0.67381,0.942,0.00130393,0.00130393,0.00130393
68,88.4251,1.13756,0.71289,0.95652,0.98546,1,0.995,0.761,0.9761,0.67381,0.942,0.00129843,0.00129843,0.00129843
69,89.7022,1.02164,0.8913,1.09398,0.98546,1,0.995,0.761,0.9761,0.67381,0.942,0.00129293,0.00129293,0.00129293
70,91.0121,1.0221,0.70203,1.11463,0.98546,1,0.995,0.761,0.9761,0.67381,0.942,0.00128742,0.00128742,0.00128742
71,92.3363,1.14875,0.76029,1.0956,0.97766,1,0.995,0.73821,1.05401,0.74701,1.03713,0.00128192,0.00128192,0.00128192
72,93.5614,1.09045,0.69978,1.11877,0.97766,1,0.995,0.73821,1.05401,0.74701,1.03713,0.00127642,0.00127642,0.00127642
73,94.761,1.06763,0.73952,1.16068,0.97766,1,0.995,0.73821,1.05401,0.74701,1.03713,0.00127092,0.00127092,0.00127092
74,95.8164,1.10938,0.68418,1.07187,0.97766,1,0.995,0.73821,1.05401,0.74701,1.03713,0.00126542,0.00126542,0.00126542
75,97.0958,0.94933,0.70471,1.1319,0.98779,1,0.995,0.77773,0.9825,0.64521,0.99194,0.00125992,0.00125992,0.00125992
76,98.2482,1.0199,0.89681,1.01992,0.98779,1,0.995,0.77773,0.9825,0.64521,0.99194,0.00125442,0.00125442,0.00125442
77,99.5084,0.90663,0.80695,1.04537,0.98779,1,0.995,0.77773,0.9825,0.64521,0.99194,0.00124892,0.00124892,0.00124892
78,100.689,0.97079,0.76302,1.03347,0.98779,1,0.995,0.77773,0.9825,0.64521,0.99194,0.00124342,0.00124342,0.00124342
79,101.94,1.07153,0.75611,0.94618,0.98779,1,0.995,0.77773,0.9825,0.64521,0.99194,0.00123791,0.00123791,0.00123791
80,103.207,1.07169,0.79403,0.96116,0.9875,1,0.995,0.82118,0.91121,0.55174,0.95382,0.00123241,0.00123241,0.00123241
81,104.492,0.95701,0.68057,1.10884,0.9875,1,0.995,0.82118,0.91121,0.55174,0.95382,0.00122691,0.00122691,0.00122691
82,105.754,0.9306,0.60589,0.93139,0.9875,1,0.995,0.82118,0.91121,0.55174,0.95382,0.00122141,0.00122141,0.00122141
83,106.848,0.87979,0.63997,0.96537,0.9875,1,0.995,0.82118,0.91121,0.55174,0.95382,0.00121591,0.00121591,0.00121591
84,108.129,0.98437,0.6974,0.9934,0.98652,1,0.995,0.7869,0.8122,0.61016,0.93785,0.00121041,0.00121041,0.00121041
85,109.175,0.97667,0.73538,0.98684,0.98652,1,0.995,0.7869,0.8122,0.61016,0.93785,0.00120491,0.00120491,0.00120491
86,110.462,0.90568,0.65578,1.12728,0.98652,1,0.995,0.7869,0.8122,0.61016,0.93785,0.00119941,0.00119941,0.00119941
87,111.522,1.05238,0.74935,1.03577,0.98652,1,0.995,0.7869,0.8122,0.61016,0.93785,0.00119391,0.00119391,0.00119391
88,112.645,1.01687,0.67034,1.09062,0.98652,1,0.995,0.7869,0.8122,0.61016,0.93785,0.0011884,0.0011884,0.0011884
89,114.076,0.94581,0.61798,0.96451,0.98785,1,0.995,0.81314,0.85024,0.58634,0.94147,0.0011829,0.0011829,0.0011829
90,115.263,0.91032,0.69749,1.0692,0.98785,1,0.995,0.81314,0.85024,0.58634,0.94147,0.0011774,0.0011774,0.0011774
91,116.42,1.10915,0.7018,1.06232,0.98785,1,0.995,0.81314,0.85024,0.58634,0.94147,0.0011719,0.0011719,0.0011719
92,117.574,0.9847,0.69139,1.04895,0.98785,1,0.995,0.81314,0.85024,0.58634,0.94147,0.0011664,0.0011664,0.0011664
93,118.655,1.12423,0.74354,1.01481,0.98824,1,0.995,0.77772,0.98792,0.51299,0.932,0.0011609,0.0011609,0.0011609
94,119.763,0.9466,0.74619,0.97583,0.98824,1,0.995,0.77772,0.98792,0.51299,0.932,0.0011554,0.0011554,0.0011554
95,120.992,0.99262,0.67087,1.00063,0.98824,1,0.995,0.77772,0.98792,0.51299,0.932,0.0011499,0.0011499,0.0011499
96,122.15,1.02707,0.58221,0.94607,0.98824,1,0.995,0.77772,0.98792,0.51299,0.932,0.0011444,0.0011444,0.0011444
97,123.212,1.07985,0.60573,0.99572,0.98824,1,0.995,0.77772,0.98792,0.51299,0.932,0.00113889,0.00113889,0.00113889
98,124.28,0.99199,0.69045,1.02838,0.98801,1,0.995,0.83587,0.84821,0.53828,0.93982,0.00113339,0.00113339,0.00113339
99,125.411,1.02882,0.68517,1.00979,0.98801,1,0.995,0.83587,0.84821,0.53828,0.93982,0.00112789,0.00112789,0.00112789
100,126.542,0.96769,0.59734,0.999,0.98801,1,0.995,0.83587,0.84821,0.53828,0.93982,0.00112239,0.00112239,0.00112239
101,127.629,0.97716,0.66624,0.96586,0.98801,1,0.995,0.83587,0.84821,0.53828,0.93982,0.00111689,0.00111689,0.00111689
102,128.685,1.02892,0.55836,0.93384,0.98779,1,0.995,0.78034,0.74417,0.48644,0.90532,0.00111139,0.00111139,0.00111139
1,6.47584,1.04242,1.05128,1.1235,0.98903,1,0.995,0.84745,0.85001,0.52119,1.07441,1.667e-05,1.667e-05,1.667e-05
2,7.68834,1.02513,1.18061,1.09409,0.98913,1,0.995,0.83481,0.85327,0.52235,1.07797,4.9845e-05,4.9845e-05,4.9845e-05
3,8.6068,1.35235,1.26496,1.28329,0.98913,1,0.995,0.83466,0.84992,0.52541,1.07994,8.27999e-05,8.27999e-05,8.27999e-05
4,9.52828,1.10707,0.95727,1.04336,0.98914,1,0.995,0.83466,0.85398,0.52317,1.08149,0.000115535,0.000115535,0.000115535
5,10.4899,1.15701,1.20578,1.11126,0.98495,1,0.995,0.71081,1.06766,0.68056,1.06233,0.00014805,0.00014805,0.00014805
6,11.541,1.10394,1.06993,0.97935,0.97784,1,0.995,0.64805,1.25803,0.71503,1.10226,0.000180344,0.000180344,0.000180344
7,12.5048,1.33241,1.13777,1.12755,0.97773,1,0.995,0.57434,1.25423,0.72133,1.10432,0.000212419,0.000212419,0.000212419
8,13.5119,1.24037,1.19907,1.17255,0.9637,1,0.995,0.64184,1.22851,0.85746,1.04399,0.000244274,0.000244274,0.000244274
9,14.5359,0.98319,1.09011,0.97757,0.97974,1,0.995,0.8344,0.77547,0.70642,0.94705,0.000275909,0.000275909,0.000275909
10,15.5576,1.13303,1.01835,1.0828,0.98747,1,0.995,0.7365,0.86991,0.46917,0.94259,0.000307323,0.000307323,0.000307323
11,16.5587,1.28511,1.00198,0.93184,0.9855,1,0.995,0.74514,0.84794,0.5372,0.95898,0.000338518,0.000338518,0.000338518
12,17.5498,1.0191,1.11164,1.08085,0.9855,1,0.995,0.74514,0.84794,0.5372,0.95898,0.000369492,0.000369492,0.000369492
13,18.5339,1.09379,0.88299,1.04111,0.98296,1,0.995,0.69706,0.79113,0.65782,0.93292,0.000400247,0.000400247,0.000400247
14,19.5279,0.91387,0.95657,0.95707,0.97665,1,0.995,0.84167,0.81101,1.02127,0.99455,0.000430781,0.000430781,0.000430781
15,20.5159,1.10875,0.90681,0.97159,0.97665,1,0.995,0.84167,0.81101,1.02127,0.99455,0.000461096,0.000461096,0.000461096
16,21.5138,1.03245,0.91867,1.11458,0.96835,1,0.995,0.70904,0.9489,1.03239,1.06217,0.00049119,0.00049119,0.00049119
17,22.5111,1.01415,0.88789,1.01066,0.96835,1,0.995,0.70904,0.9489,1.03239,1.06217,0.000521064,0.000521064,0.000521064
18,23.5235,1.15756,0.9906,1.05267,0.97667,1,0.995,0.80255,0.94498,0.66826,0.92466,0.000550718,0.000550718,0.000550718
19,24.5066,1.1777,1.4629,1.09499,0.97667,1,0.995,0.80255,0.94498,0.66826,0.92466,0.000580153,0.000580153,0.000580153
20,25.6803,1.13749,0.99492,1.03111,0.98568,1,0.995,0.83399,0.86399,0.57491,0.94255,0.000609367,0.000609367,0.000609367
21,26.6438,1.25149,0.87699,1.21066,0.98568,1,0.995,0.83399,0.86399,0.57491,0.94255,0.000638361,0.000638361,0.000638361
22,27.6134,1.15136,1.1996,1.07671,0.97768,1,0.995,0.84187,0.86456,0.74358,1.03961,0.000667135,0.000667135,0.000667135
23,28.5924,1.02619,0.87033,0.99503,0.97768,1,0.995,0.84187,0.86456,0.74358,1.03961,0.000695689,0.000695689,0.000695689
24,29.5771,1.04731,1.27167,1.09929,0.9789,1,0.995,0.75268,0.9162,0.90099,1.10647,0.000724023,0.000724023,0.000724023
25,30.5664,1.22411,0.88357,1.00322,0.9789,1,0.995,0.75268,0.9162,0.90099,1.10647,0.000752137,0.000752137,0.000752137
26,31.559,1.06969,0.982,1.10568,0.9789,1,0.995,0.75268,0.9162,0.90099,1.10647,0.000780031,0.000780031,0.000780031
27,32.5659,1.19156,1.05318,1.18102,0.98845,1,0.995,0.797,0.84094,0.55778,1.07252,0.000807705,0.000807705,0.000807705
28,33.548,1.0596,0.70488,0.98117,0.98845,1,0.995,0.797,0.84094,0.55778,1.07252,0.000835159,0.000835159,0.000835159
29,34.5173,1.0319,0.78116,1.01098,0.98845,1,0.995,0.797,0.84094,0.55778,1.07252,0.000862392,0.000862392,0.000862392
30,35.53,1.00177,0.85266,0.9695,0.98802,1,0.995,0.804,0.85188,0.57805,1.00592,0.000889406,0.000889406,0.000889406
31,36.5149,1.04978,1.09051,1.10917,0.98802,1,0.995,0.804,0.85188,0.57805,1.00592,0.0009162,0.0009162,0.0009162
32,37.51,1.14823,0.88795,0.93119,0.98802,1,0.995,0.804,0.85188,0.57805,1.00592,0.000942774,0.000942774,0.000942774
33,38.5026,1.09321,0.83755,1.11004,0.9831,1,0.995,0.69639,1.07662,1.11684,1.19106,0.000969127,0.000969127,0.000969127
34,39.4911,1.06722,0.90567,1.07841,0.9831,1,0.995,0.69639,1.07662,1.11684,1.19106,0.000995261,0.000995261,0.000995261
35,40.4799,1.13993,0.86518,1.16235,0.9831,1,0.995,0.69639,1.07662,1.11684,1.19106,0.00102117,0.00102117,0.00102117
36,41.4959,1.1768,0.92959,1.14066,0.98351,1,0.995,0.72139,1.02925,0.68814,1.03691,0.00104687,0.00104687,0.00104687
37,42.4942,0.96268,0.77034,1.00005,0.98351,1,0.995,0.72139,1.02925,0.68814,1.03691,0.00107234,0.00107234,0.00107234
38,43.4904,1.03107,0.77857,1.07372,0.98351,1,0.995,0.72139,1.02925,0.68814,1.03691,0.00109759,0.00109759,0.00109759
39,44.6368,1.08112,0.82757,1.15852,0.98351,1,0.995,0.72139,1.02925,0.68814,1.03691,0.00112263,0.00112263,0.00112263
40,45.6319,0.9831,0.91471,0.98609,0.98412,1,0.995,0.78309,0.96359,1.29478,0.98772,0.00114744,0.00114744,0.00114744
41,46.5996,0.95436,0.78238,0.97767,0.98412,1,0.995,0.78309,0.96359,1.29478,0.98772,0.00117203,0.00117203,0.00117203
42,47.5745,1.00443,1.18303,1.07553,0.98412,1,0.995,0.78309,0.96359,1.29478,0.98772,0.00119641,0.00119641,0.00119641
43,48.5676,1.07716,0.93843,1.09407,0.98412,1,0.995,0.78309,0.96359,1.29478,0.98772,0.00122056,0.00122056,0.00122056
44,49.5883,1.09809,0.84521,1.05212,0.98587,1,0.995,0.83726,0.85872,0.71979,0.9164,0.00124449,0.00124449,0.00124449
45,50.5581,1.06438,0.89381,0.98921,0.98587,1,0.995,0.83726,0.85872,0.71979,0.9164,0.00126821,0.00126821,0.00126821
46,51.5209,1.16844,1.00403,1.07506,0.98587,1,0.995,0.83726,0.85872,0.71979,0.9164,0.0012917,0.0012917,0.0012917
47,52.5346,1.23934,0.93443,1.09406,0.98587,1,0.995,0.83726,0.85872,0.71979,0.9164,0.00131497,0.00131497,0.00131497
